	Deformación;     Fuerza estándar
 -1,599665135145e-01;  1,215505242348e+00
 -1,683674752712e-01;  1,049250483513e+00
 -1,767753958702e-01;  8,950901627541e-01
 -1,856361031532e-01;  7,451097369194e-01
 -1,945037841797e-01;  6,264024376869e-01
 -1,823969334364e-01;  1,087002277374e+00
 -1,707846671343e-01;  1,443633675575e+00
 -1,598271876574e-01;  1,783646702766e+00
 -1,489045470953e-01;  2,125067234039e+00
 -1,384904235601e-01;  2,472869157791e+00
 -1,262303292751e-01;  2,908729553223e+00
 -1,145971566439e-01;  3,356003761292e+00
 -1,037999019027e-01;  3,800428628922e+00
 -9,227122366428e-02;  4,310441970825e+00
 -8,112567663193e-02;  4,819538116455e+00
 -7,099018990993e-02;  5,302239894867e+00
 -6,077111139894e-02;  5,823248863220e+00
 -4,965342581272e-02;  6,401117324829e+00
 -3,948311135173e-02;  6,952308177948e+00
 -3,018354251981e-02;  7,468367576599e+00
 -2,203335985541e-02;  7,926254749298e+00
 -1,545051950961e-02;  8,310911178589e+00
 -9,125418961048e-03;  8,691842079163e+00
 -3,204345703125e-03;  9,051105499268e+00
  2,368429442868e-03;  9,373616218567e+00
 -5,405591800809e-03;  8,358707427979e+00
 -1,594510301948e-02;  7,412486076355e+00
 -2,789174020290e-02;  6,447973728180e+00
 -3,849394246936e-02;  5,734785556793e+00
 -4,948624223471e-02;  5,080357551575e+00
 -5,979587882757e-02;  4,544583797455e+00
 -6,998708844185e-02;  4,052045345306e+00
 -8,033155649900e-02;  3,599988698959e+00
 -9,075961261988e-02;  3,184766530991e+00
 -1,006025224924e-01;  2,826872110367e+00
 -1,093448176980e-01;  2,529820680618e+00
 -1,173417493701e-01;  2,282919645309e+00
 -1,246699467301e-01;  2,074546098709e+00
 -1,313224434853e-01;  1,895088791847e+00
 -1,382187604904e-01;  1,714814662933e+00
 -1,456026881933e-01;  1,527475237846e+00
 -1,535787135363e-01;  1,347107887268e+00
 -1,620423644781e-01;  1,168400526047e+00
 -1,703318655491e-01;  1,011202692986e+00
 -1,788303554058e-01;  8,595150113106e-01
 -1,876910626888e-01;  7,106490135193e-01
 -1,950123012066e-01;  6,536133289337e-01
 -1,831980198622e-01;  1,057861208916e+00
 -1,714464277029e-01;  1,412813305855e+00
 -1,603844612837e-01;  1,758246183395e+00
 -1,494130641222e-01;  2,104802131653e+00
 -1,388805210590e-01;  2,455764055252e+00
 -1,265298575163e-01;  2,894971132278e+00
 -1,148897260427e-01;  3,340596199036e+00
 -1,039601191878e-01;  3,785187959671e+00
 -9,235481917858e-02;  4,303057670593e+00
 -8,109084516764e-02;  4,816255092621e+00
 -7,089962810278e-02;  5,300200462341e+00
 -6,068055704236e-02;  5,826032161713e+00
 -4,950017482042e-02;  6,412665367126e+00
 -3,930896148086e-02;  6,965175628662e+00
 -2,997456490993e-02;  7,486681461334e+00
 -2,187314257026e-02;  7,949981212616e+00
 -1,534602977335e-02;  8,340008735657e+00
 -9,195079095662e-03;  8,706497192383e+00
 -3,308835206553e-03;  9,067094802856e+00
  2,124620601535e-03;  9,380553245544e+00
 -6,415657233447e-03;  8,308053016663e+00
 -1,694123633206e-02;  7,357490062714e+00
 -2,891573682427e-02;  6,402997970581e+00
 -3,942041844130e-02;  5,695450305939e+00
 -5,048237740993e-02;  5,046270847321e+00
 -6,073628365993e-02;  4,512029170990e+00
 -7,085783779621e-02;  4,023585796356e+00
 -8,122319728136e-02;  3,575755596161e+00
 -9,161642193794e-02;  3,159086465836e+00
 -1,013827100396e-01;  2,799907922745e+00
 -1,101598292589e-01;  2,498939037323e+00
 -1,180662065744e-01;  2,261691570282e+00
 -1,253874450922e-01;  2,052392244339e+00
 -1,320051103830e-01;  1,872099041939e+00
 -1,388805210590e-01;  1,692577481270e+00
 -1,462505161762e-01;  1,514151334763e+00
 -1,542126238346e-01;  1,334119915962e+00
 -1,625996530056e-01;  1,158458352089e+00
 -1,708682477474e-01;  9,979819059372e-01
 -1,793528050184e-01;  8,483986854553e-01
 -1,882692426443e-01;  7,020282745361e-01
 -1,952909380198e-01;  6,584010720253e-01
 -1,828497201204e-01;  1,071688055992e+00
 -1,710423976183e-01;  1,425896883011e+00
 -1,599665135145e-01;  1,769659757614e+00
 -1,489115208387e-01;  2,114473104477e+00
 -1,383720040321e-01;  2,466708421707e+00
 -1,259865164757e-01;  2,912416696548e+00
 -1,142836883664e-01;  3,366650104523e+00
 -1,033610478044e-01;  3,814296245575e+00
 -9,174877405167e-02;  4,328884124756e+00
 -8,046390861273e-02;  4,843257427216e+00
 -7,029359042645e-02;  5,335459709167e+00
 -6,003272160888e-02;  5,869569778442e+00
 -4,892199859023e-02;  6,452957630157e+00
 -3,884224221110e-02;  7,002186775208e+00
 -2,957053855062e-02;  7,523827552795e+00
 -2,154574170709e-02;  7,983053207397e+00
 -1,510222069919e-02;  8,368621826172e+00
 -9,006997570395e-03;  8,740001678467e+00
 -3,204345703125e-03;  9,097950935364e+00
  2,138552488759e-03;  9,390853881836e+00
 -8,470618166029e-03;  8,171933174133e+00
 -1,890563964844e-02;  7,221601486206e+00
 -3,085227683187e-02;  6,294024944305e+00
 -4,111314937472e-02;  5,607046604156e+00
 -5,216814205050e-02;  4,967128276825e+00
 -6,231755763292e-02;  4,442432880402e+00
 -7,358849793673e-02;  3,905093193054e+00
 -8,379364013672e-02;  3,470276117325e+00
 -9,388036280870e-02;  3,080598831177e+00
 -1,034028455615e-01;  2,743415832520e+00
 -1,120963692665e-01;  2,452329158783e+00
 -1,198982596397e-01;  2,219227075577e+00
 -1,271289288998e-01;  2,014492750168e+00
 -1,336908787489e-01;  1,836702823639e+00
 -1,407056003809e-01;  1,664502501488e+00
 -1,481800973415e-01;  1,481974124908e+00
 -1,563302725554e-01;  1,293789982796e+00
 -1,646546125412e-01;  1,125062942505e+00
 -1,728744506836e-01;  9,667760729790e-01
 -1,814565211535e-01;  8,191138505936e-01
 -1,904495954514e-01;  6,648860573769e-01
 -1,935703456402e-01;  7,553352117538e-01
 -1,806902736425e-01;  1,118666648865e+00
 -1,690431684256e-01;  1,480574011803e+00
 -1,578976213932e-01;  1,831380128860e+00
 -1,468147635460e-01;  2,178865671158e+00
 -1,363309770823e-01;  2,533037185669e+00
 -1,240430101752e-01;  2,979809284210e+00
 -1,123541146517e-01;  3,434202194214e+00
 -1,015220284462e-01;  3,884097814560e+00
 -8,995852619410e-02;  4,408174991608e+00
 -7,872241735458e-02;  4,931279659271e+00
 -6,727732717991e-02;  5,489716053009e+00
 -5,705128610134e-02;  6,019163131714e+00
 -4,630976170301e-02;  6,594889163971e+00
 -3,579114750028e-02;  7,179852485657e+00
 -2,689560689032e-02;  7,686970233917e+00
 -1,942112110555e-02;  8,120322227478e+00
 -1,322140917182e-02;  8,497822761536e+00
 -7,279437500983e-03;  8,866482734680e+00
 -1,741492189467e-03;  9,207134246826e+00
  2,403259277344e-03;  9,296492576599e+00
 -1,007279101759e-02;  8,056774139404e+00
 -2,050084620714e-02;  7,113420963287e+00
 -3,238479048014e-02;  6,212461471558e+00
 -4,246454685926e-02;  5,543663024902e+00
 -5,352650582790e-02;  4,904211521149e+00
 -6,362716108561e-02;  4,386497020721e+00
 -7,473788410425e-02;  3,862371444702e+00
