         Deformacion;     Fuerza
  1,549990773201e+00;  5,571744537354e+01
  1,562320590019e+00;  5,855009078979e+01
  1,574685096741e+00;  6,139839172363e+01
  1,584869384766e+00;  6,370237731934e+01
  1,597275733948e+00;  6,655845642090e+01
  1,607306718826e+00;  6,887279510498e+01
  1,619824647903e+00;  7,183242034912e+01
  1,632258892059e+00;  7,480117797852e+01
  1,642150521278e+00;  7,707157897949e+01
  1,646824717522e+00;  7,806950378418e+01
  1,651993513107e+00;  7,927452850342e+01
  1,659258961678e+00;  8,090607452393e+01
  1,661299943924e+00;  8,111516571045e+01
  1,655316233635e+00;  7,864855957031e+01
  1,643578529358e+00;  7,528702545166e+01
  1,631618022919e+00;  7,174838256836e+01
  1,619343996048e+00;  6,831231689453e+01
  1,606909751892e+00;  6,496656799316e+01
  1,596732378006e+00;  6,239779281616e+01
  1,584451436996e+00;  5,929058837891e+01
  1,574448347092e+00;  5,682787322998e+01
  1,564291954041e+00;  5,444609451294e+01
  1,552219867706e+00;  5,155365753174e+01
  1,541986823082e+00;  4,926060867310e+01
  1,531948924065e+00;  4,701866149902e+01
  1,519570350647e+00;  4,427011871338e+01
  1,509204983711e+00;  4,210303115845e+01
  1,497000694275e+00;  3,951645660400e+01
  1,486899971962e+00;  3,750877380371e+01
  1,474500536919e+00;  3,501570510864e+01
  1,462226510048e+00;  3,260314941406e+01
  1,452209472656e+00;  3,071935462952e+01
  1,442129731178e+00;  2,887983894348e+01
  1,439615011215e+00;  2,845633697510e+01
  1,434878110886e+00;  2,767626762390e+01
  1,429653644562e+00;  2,674407196045e+01
  1,422025918961e+00;  2,548662948608e+01
  1,419929146767e+00;  2,532681846619e+01
  1,419253468513e+00;  2,537855720520e+01
  1,419281363487e+00;  2,568119239807e+01
  1,429688453674e+00;  2,831315612793e+01
  1,441259026527e+00;  3,109382820129e+01
  1,453372836113e+00;  3,394981002808e+01
  1,465618968010e+00;  3,677384567261e+01
  1,477670073509e+00;  3,954532623291e+01
  1,487819552422e+00;  4,178608703613e+01
  1,497941017151e+00;  4,401181030273e+01
  1,510131478310e+00;  4,681290054321e+01
  1,520559549332e+00;  4,907680130005e+01
  1,532770872116e+00;  5,186170196533e+01
  1,545288801193e+00;  5,468812179565e+01
  1,555528759956e+00;  5,699618530273e+01
  1,567649483681e+00;  5,983424377441e+01
  1,577854633331e+00;  6,211805725098e+01
  1,590323686600e+00;  6,499279785156e+01
  1,602723121643e+00;  6,785059356689e+01
  1,612844705582e+00;  7,019547271729e+01
  1,622854828835e+00;  7,255834197998e+01
  1,635219454765e+00;  7,550562286377e+01
  1,642693877220e+00;  7,719144439697e+01
  1,647256612778e+00;  7,817825317383e+01
  1,652258157730e+00;  7,937982177734e+01
  1,659349560738e+00;  8,096323394775e+01
  1,660324811935e+00;  8,063032531738e+01
  1,650140523911e+00;  7,739865112305e+01
  1,638375043869e+00;  7,386571502686e+01
  1,626240253448e+00;  7,037162780762e+01
  1,613819956779e+00;  6,695555114746e+01
  1,601281166077e+00;  6,362859725952e+01
  1,588895678520e+00;  6,046903991699e+01
  1,576517224312e+00;  5,739683151245e+01
  1,566256284714e+00;  5,499918746948e+01
  1,554205179214e+00;  5,210864639282e+01
  1,544034838676e+00;  4,981588745117e+01
  1,533899426460e+00;  4,754651641846e+01
  1,521625399590e+00;  4,477330398560e+01
  1,511246085167e+00;  4,258957672119e+01
  1,498951077461e+00;  3,995208358765e+01
  1,486412405968e+00;  3,740604782104e+01
  1,474012970924e+00;  3,492691802979e+01
  1,461766839027e+00;  3,252878952026e+01
  1,451756715775e+00;  3,063357543945e+01
  1,441621184349e+00;  2,879258537292e+01
  1,439113497734e+00;  2,837162017822e+01
  1,434494972229e+00;  2,760683822632e+01
  1,429375052452e+00;  2,668763732910e+01
  1,421970248222e+00;  2,547310638428e+01
  1,421043753624e+00;  2,580349922180e+01
  1,432126641273e+00;  2,849327468872e+01
  1,443676114082e+00;  3,130973625183e+01
  1,455866575241e+00;  3,417317962646e+01
  1,468050122261e+00;  3,699999618530e+01
  1,480191826820e+00;  3,979665756226e+01
  1,490327239037e+00;  4,205973052979e+01
  1,500379204750e+00;  4,431226348877e+01
  1,512708902359e+00;  4,715401458740e+01
  1,523088216782e+00;  4,943091583252e+01
  1,535208940506e+00;  5,221017074585e+01
  1,545253872871e+00;  5,445769882202e+01
  1,555493950844e+00;  5,674954223633e+01
  1,567649483681e+00;  5,960607147217e+01
  1,577840685844e+00;  6,192914581299e+01
  1,590344667435e+00;  6,482488250732e+01
  1,602723121643e+00;  6,771067810059e+01
  1,612823843956e+00;  7,005213165283e+01
  1,622854828835e+00;  7,242082214355e+01
  1,635198473930e+00;  7,537388610840e+01
  1,642673015594e+00;  7,706829833984e+01
  1,647361040115e+00;  7,806473541260e+01
  1,652501940727e+00;  7,928833007813e+01
  1,659732699394e+00;  8,096531677246e+01
  1,661773681641e+00;  8,120645141602e+01
  1,662484169006e+00;  8,113698577881e+01
  1,662728071213e+00;  8,098121643066e+01
  1,660380482674e+00;  7,959159088135e+01
  1,650063872337e+00;  7,667251586914e+01
  1,638047575951e+00;  7,308687591553e+01
  1,625801444054e+00;  6,963427734375e+01
  1,613367199898e+00;  6,625555419922e+01
  1,603336215019e+00;  6,362488937378e+01
  1,593263387680e+00;  6,109256744385e+01
  1,580989360809e+00;  5,803902053833e+01
  1,570805072784e+00;  5,563028717041e+01
  1,558558940887e+00;  5,271860122681e+01
  1,546089887619e+00;  4,987894821167e+01
  1,535801053047e+00;  4,762861251831e+01
  1,523659467697e+00;  4,488784027100e+01
  1,513335824013e+00;  4,271842193604e+01
  1,503270030022e+00;  4,060911560059e+01
  1,491044759750e+00;  3,804589462280e+01
  1,480895280838e+00;  3,605557632446e+01
  1,468649148941e+00;  3,364184951782e+01
  1,456214904785e+00;  3,126768684387e+01
  1,443662285805e+00;  2,895940971375e+01
  1,441098809242e+00;  2,853818511963e+01
  1,436341047287e+00;  2,776879501343e+01
  1,431095600128e+00;  2,683610534668e+01
  1,423293709755e+00;  2,557033729553e+01
  1,422067761421e+00;  2,580764198303e+01
  1,434285998344e+00;  2,881177711487e+01
  1,445870399475e+00;  3,165201759338e+01
  1,458026051521e+00;  3,449911499023e+01
  1,470286130905e+00;  3,731077194214e+01
  1,482490539551e+00;  4,012513351440e+01
  1,492660880089e+00;  4,238354873657e+01
  1,504920959473e+00;  4,519418716431e+01
  1,515091300011e+00;  4,746089172363e+01
  1,525366067886e+00;  4,972950744629e+01
  1,537396311760e+00;  5,253785705566e+01
  1,547636270523e+00;  5,483466339111e+01
  1,557709097862e+00;  5,712588882446e+01
  1,569857716560e+00;  5,996024703979e+01
  1,580188274384e+00;  6,226079940796e+01
  1,592552900314e+00;  6,514607238770e+01
  1,604987144470e+00;  6,803633880615e+01
  1,615052938461e+00;  7,039025115967e+01
  1,625083923340e+00;  7,275937652588e+01
  1,637469410896e+00;  7,572812652588e+01
  1,642450094223e+00;  7,686410522461e+01
  1,647235751152e+00;  7,790308380127e+01
  1,652669191360e+00;  7,916890716553e+01
  1,660289883614e+00;  8,093585205078e+01
  1,662470221519e+00;  8,121071624756e+01
  1,663215637207e+00;  8,116036987305e+01
  1,663494229317e+00;  8,101591491699e+01
  1,657322406769e+00;  7,855825042725e+01
  1,645459413528e+00;  7,517005920410e+01
  1,633443117142e+00;  7,161247253418e+01
  1,621155142784e+00;  6,819518280029e+01
  1,608679056168e+00;  6,486175537109e+01
  1,598480939865e+00;  6,228004455566e+01
  1,586199879646e+00;  5,919668960571e+01
  1,573661088943e+00;  5,617188644409e+01
  1,563539624214e+00;  5,381570053101e+01
  1,551474571228e+00;  5,096401214600e+01
  1,541178822517e+00;  4,869298934937e+01
  1,528849005699e+00;  4,591899871826e+01
  1,518769264221e+00;  4,374991607666e+01
  1,508459687233e+00;  4,160308837891e+01
  1,496248364449e+00;  3,902356338501e+01
  1,486168622971e+00;  3,700406646729e+01
  1,473720431328e+00;  3,454151916504e+01
  1,461488127708e+00;  3,215998458862e+01
  1,449074745178e+00;  2,981425285339e+01
  1,441377401352e+00;  2,849277877808e+01
  1,436605691910e+00;  2,772392082214e+01
  1,431325554848e+00;  2,678298377991e+01
  1,423551440239e+00;  2,550512313843e+01
  1,421844840050e+00;  2,552063751221e+01
  1,433122754097e+00;  2,848605537415e+01
  1,444700121880e+00;  3,130421066284e+01
  1,456807017326e+00;  3,416503906250e+01
  1,469032287598e+00;  3,699978256226e+01
  1,481222748756e+00;  3,979484939575e+01
  1,491351246834e+00;  4,205616760254e+01
  1,501368284225e+00;  4,430134963989e+01
  1,513767719269e+00;  4,712767028809e+01
  1,524112224579e+00;  4,939260101318e+01
  1,536163330078e+00;  5,218766784668e+01
  1,546368479729e+00;  5,447404098511e+01
  1,556469082832e+00;  5,678643035889e+01
  1,568645596504e+00;  5,962259674072e+01
  1,578899502754e+00;  6,192213439941e+01
  1,591312885284e+00;  6,481856536865e+01
  1,603733181953e+00;  6,770372009277e+01
  1,613819956779e+00;  7,004804992676e+01
  1,623830080032e+00;  7,242339324951e+01
  1,636215567589e+00;  7,540701293945e+01
  1,643703937531e+00;  7,711437988281e+01
  1,648336291313e+00;  7,811460113525e+01
  1,653477191925e+00;  7,931603240967e+01
  1,660673022270e+00;  8,095940399170e+01
  1,662776827812e+00;  8,122742462158e+01
  1,663494229317e+00;  8,115984344482e+01
  1,663738131523e+00;  8,102570343018e+01
  1,659495830536e+00;  7,906913757324e+01
  1,648197054863e+00;  7,587020111084e+01
  1,636145830154e+00;  7,228953552246e+01
  1,623850941658e+00;  6,885575103760e+01
  1,611416697502e+00;  6,550382995605e+01
  1,601281166077e+00;  6,288702392578e+01
  1,588881731033e+00;  5,977311706543e+01
  1,576503276825e+00;  5,674466705322e+01
  1,566221475601e+00;  5,437365341187e+01
  1,554170370102e+00;  5,150647735596e+01
  1,544055819511e+00;  4,923758697510e+01
  1,533885478973e+00;  4,701160049438e+01
  1,521625399590e+00;  4,428890991211e+01
  1,511280894279e+00;  4,212268066406e+01
  1,498951077461e+00;  3,953240966797e+01
  1,486447215080e+00;  3,702790451050e+01
  1,476430177689e+00;  3,505279922485e+01
  1,464190959930e+00;  3,266065979004e+01
  1,451756715775e+00;  3,029961395264e+01
  1,441635131836e+00;  2,851602745056e+01
  1,436863422394e+00;  2,774498176575e+01
  1,431604146957e+00;  2,681008911133e+01
  1,423795342445e+00;  2,553057098389e+01
  1,422506570816e+00;  2,571167755127e+01
  1,434320807457e+00;  2,865107154846e+01
  1,445919156075e+00;  3,148172569275e+01
  1,458005189896e+00;  3,432716369629e+01
  1,470265269279e+00;  3,715552139282e+01
  1,482490539551e+00;  3,997734832764e+01
  1,492646932602e+00;  4,223231887817e+01
  1,504907011986e+00;  4,504971694946e+01
  1,515126109123e+00;  4,732234573364e+01
  1,525373101234e+00;  4,958310699463e+01
  1,537382364273e+00;  5,237420272827e+01
  1,547678112984e+00;  5,465915298462e+01
  1,560112357140e+00;  5,753513717651e+01
  1,572393298149e+00;  6,039176940918e+01
  1,582695960999e+00;  6,270698547363e+01
  1,595039725304e+00;  6,557813262939e+01
  1,607564568520e+00;  6,848839569092e+01
  1,620068430901e+00;  7,145266723633e+01
  1,632523536682e+00;  7,442745208740e+01
  1,642443060875e+00;  7,675340270996e+01
  1,647291421890e+00;  7,778798675537e+01
  1,652885079384e+00;  7,907173919678e+01
  1,660694003105e+00;  8,086868286133e+01
  1,661369681358e+00;  8,035250091553e+01
  1,649625062943e+00;  7,676659393311e+01
  1,637768983841e+00;  7,319627380371e+01
  1,625536680222e+00;  6,973045349121e+01
  1,613137245178e+00;  6,633766174316e+01
  1,603113293648e+00;  6,368115234375e+01
  1,593061327934e+00;  6,113072204590e+01
  1,580731630325e+00;  5,807777404785e+01
  1,570540428162e+00;  5,565060043335e+01
  1,558315157890e+00;  5,272956085205e+01
  1,545845985413e+00;  4,986357116699e+01
  1,535522460938e+00;  4,760005950928e+01
  1,523422598839e+00;  4,484834289551e+01
  1,513092041016e+00;  4,266352844238e+01
  1,502991437912e+00;  4,055006408691e+01
  1,490800976753e+00;  3,799613571167e+01
  1,480651497841e+00;  3,600337600708e+01
  1,468384504318e+00;  3,357698440552e+01
  1,455971121788e+00;  3,119883537292e+01
  1,443432331085e+00;  2,888193702698e+01
  1,440889716148e+00;  2,845598411560e+01
  1,436152935028e+00;  2,767281341553e+01
  1,430921435356e+00;  2,674175262451e+01
  1,423272848129e+00;  2,545227050781e+01
  1,422158241272e+00;  2,573551559448e+01
  1,432474851608e+00;  2,829342651367e+01
  1,443989634514e+00;  3,109696388245e+01
  1,456068634987e+00;  3,395117950439e+01
  1,468300819397e+00;  3,676908493042e+01
  1,480435609818e+00;  3,956271362305e+01
  1,490584969521e+00;  4,181620025635e+01
  1,500622987747e+00;  4,406166839600e+01
  1,513022422791e+00;  4,690028762817e+01
  1,523366808891e+00;  4,917685699463e+01
  1,535417914391e+00;  5,197746276855e+01
  1,545553445816e+00;  5,425077438354e+01
  1,555772542953e+00;  5,653808593750e+01
  1,567879438400e+00;  5,937903213501e+01
  1,578112363815e+00;  6,168301773071e+01
  1,590567588806e+00;  6,456353759766e+01
  1,602953076363e+00;  6,745193481445e+01
  1,613074541092e+00;  6,981136322021e+01
  1,623098611832e+00;  7,219673156738e+01
  1,635463237762e+00;  7,517500305176e+01
  1,642930746078e+00;  7,688964080811e+01
  1,647723317146e+00;  7,791762542725e+01
  1,653184652328e+00;  7,917927551270e+01
  1,660777568817e+00;  8,094557952881e+01
  1,662971854210e+00;  8,122483825684e+01
  1,663738131523e+00;  8,117436981201e+01
  1,663995862007e+00;  8,105234527588e+01
  1,662693142891e+00;  7,998551940918e+01
  1,651366472244e+00;  7,669332885742e+01
  1,639329314232e+00;  7,311144256592e+01
  1,627090096474e+00;  6,964939880371e+01
  1,614621043205e+00;  6,628179168701e+01
  1,602061390877e+00;  6,299238204956e+01
  1,589613199234e+00;  5,986666488647e+01
  1,577248573303e+00;  5,684050750732e+01
  1,566994667053e+00;  5,446338653564e+01
  1,554957509041e+00;  5,159681320190e+01
  1,544821977615e+00;  4,932141494751e+01
  1,534568071365e+00;  4,707836532593e+01
  1,522405505180e+00;  4,436387252808e+01
  1,512047171593e+00;  4,220663452148e+01
  1,502030134201e+00;  4,010335159302e+01
  1,489755988121e+00;  3,758053588867e+01
  1,479669332504e+00;  3,560779953003e+01
  1,467409253120e+00;  3,320108795166e+01
  1,454940080643e+00;  3,083647537231e+01
  1,442408323288e+00;  2,856368255615e+01
  1,437580943108e+00;  2,779098510742e+01
  1,432231068611e+00;  2,683617019653e+01
  1,424317717552e+00;  2,553170204163e+01
  1,422179222107e+00;  2,534963798523e+01
  1,421517372131e+00;  2,542488479614e+01
  1,421322345734e+00;  2,556867027283e+01
  1,425585508347e+00;  2,707321929932e+01
  1,436536073685e+00;  2,954613113403e+01
  1,448287606239e+00;  3,237967681885e+01
  1,460498929024e+00;  3,521630859375e+01
  1,472668528557e+00;  3,801605987549e+01
  1,485033154488e+00;  4,080087280273e+01
  1,495203375816e+00;  4,303553009033e+01
  1,507345080376e+00;  4,584488677979e+01
  1,517703533173e+00;  4,811950683594e+01
  1,527825117111e+00;  5,037633514404e+01
  1,539820432663e+00;  5,314797973633e+01
  1,550248503685e+00;  5,542276763916e+01
  1,562515616417e+00;  5,826758575439e+01
  1,574949860573e+00;  6,111557006836e+01
  1,585134148598e+00;  6,342249298096e+01
  1,597512602806e+00;  6,630406188965e+01
  1,607564568520e+00;  6,863107299805e+01
  1,617581605911e+00;  7,098648071289e+01
  1,627591729164e+00;  7,334291076660e+01
  1,639907479286e+00;  7,627716827393e+01
  1,642464041710e+00;  7,683135986328e+01
  1,647277474403e+00;  7,785289764404e+01
  1,652780652046e+00;  7,912313842773e+01
  1,660512804985e+00;  8,091135406494e+01
  1,661822438240e+00;  8,072273254395e+01
  1,650356411934e+00;  7,703347778320e+01
  1,638479471207e+00;  7,345493316650e+01
  1,626302957535e+00;  6,995294189453e+01
  1,613868713379e+00;  6,655738067627e+01
  1,603858590126e+00;  6,390574645996e+01
  1,593792796135e+00;  6,135092163086e+01
  1,581511735916e+00;  5,827714157104e+01
  1,571327567101e+00;  5,584363174438e+01
  1,559032559395e+00;  5,290188217163e+01
  1,546591401100e+00;  5,004287719727e+01
  1,536288738251e+00;  4,776596450806e+01
  1,524147033691e+00;  4,499391555786e+01
  1,513858318329e+00;  4,281426239014e+01
  1,503722786903e+00;  4,070331954956e+01
  1,491532325745e+00;  3,813587570190e+01
  1,481396913528e+00;  3,613253784180e+01
  1,469115853310e+00;  3,369601821899e+01
  1,456723451614e+00;  3,131457901001e+01
  1,444163799286e+00;  2,898406028748e+01
  1,441621184349e+00;  2,855531501770e+01
  1,436807751656e+00;  2,776493644714e+01
  1,431443929672e+00;  2,682085037231e+01
  1,423586249352e+00;  2,550651359558e+01
  1,422346353531e+00;  2,572799301147e+01
  1,434494972229e+00;  2,873695373535e+01
  1,446114301682e+00;  3,156187248230e+01
  1,458283782005e+00;  3,443352127075e+01
  1,470529913902e+00;  3,725733184814e+01
  1,482713460922e+00;  4,006923294067e+01
  1,492904663086e+00;  4,234875869751e+01
  1,505143880844e+00;  4,516653060913e+01
  1,515369892120e+00;  4,742319107056e+01
  1,525595903397e+00;  4,969020080566e+01
  1,537612199783e+00;  5,248469543457e+01
  1,547921895981e+00;  5,476977157593e+01
  1,557932019234e+00;  5,704903411865e+01
  1,570122480392e+00;  5,989994049072e+01
  1,580446004868e+00;  6,222319030762e+01
  1,592803597450e+00;  6,510000610352e+01
  1,605230927467e+00;  6,799194335938e+01
  1,615317583084e+00;  7,034662628174e+01
  1,625362515450e+00;  7,272262573242e+01
  1,637692332268e+00;  7,567816162109e+01
  1,642707824707e+00;  7,681861877441e+01
  1,647514343262e+00;  7,784972381592e+01
  1,653038382530e+00;  7,912825775146e+01
  1,660777568817e+00;  8,092111206055e+01
  1,662950873375e+00;  8,121195983887e+01
  1,663724184036e+00;  8,118301391602e+01
  1,663981914520e+00;  8,101206970215e+01
  1,657371163368e+00;  7,843863677979e+01
  1,645515084267e+00;  7,502330780029e+01
  1,633443117142e+00;  7,146775817871e+01
  1,621169090271e+00;  6,805905151367e+01
  1,611151933670e+00;  6,539610290527e+01
  1,601037383080e+00;  6,278594970703e+01
  1,588637948036e+00;  5,965604782104e+01
  1,576252460480e+00;  5,663215255737e+01
  1,565998554230e+00;  5,426765060425e+01
  1,553961396217e+00;  5,140329360962e+01
  1,543791055679e+00;  4,912114715576e+01
  1,533620715141e+00;  4,688343429565e+01
  1,521402478218e+00;  4,417407989502e+01
  1,511016130447e+00;  4,201953506470e+01
  1,498672485352e+00;  3,941440582275e+01
  1,486133694649e+00;  3,690963745117e+01
  1,473734259605e+00;  3,446949005127e+01
  1,461488127708e+00;  3,209796905518e+01
  1,449074745178e+00;  2,974557304382e+01
  1,441377401352e+00;  2,842786979675e+01
  1,436689257622e+00;  2,765755844116e+01
  1,431548357010e+00;  2,673040962219e+01
  1,423969388008e+00;  2,548989868164e+01
  1,422262787819e+00;  2,549560928345e+01
  1,432718634605e+00;  2,825291633606e+01
  1,444261312485e+00;  3,104533004761e+01
  1,456319451332e+00;  3,388585662842e+01
  1,468558549881e+00;  3,672196578979e+01
  1,480714201927e+00;  3,955899810791e+01
  1,490870594978e+00;  4,182566452026e+01
  1,503249168396e+00;  4,462798690796e+01
  1,513280153275e+00;  4,688265228271e+01
  1,523589730263e+00;  4,915926742554e+01
  1,535661816597e+00;  5,195302963257e+01
  1,545845985413e+00;  5,423093795776e+01
  1,555995464325e+00;  5,652794265747e+01
  1,568123221397e+00;  5,936432647705e+01
  1,578384041786e+00;  6,167106628418e+01
  1,590811371803e+00;  6,456103515625e+01
  1,603196859360e+00;  6,744479370117e+01
  1,613381147385e+00;  6,979530334473e+01
  1,625829339027e+00;  7,275864410400e+01
  1,638145089149e+00;  7,570306396484e+01
  1,643195390701e+00;  7,683519744873e+01
  1,647988080978e+00;  7,786371612549e+01
  1,653421521187e+00;  7,912818908691e+01
  1,661021351814e+00;  8,091098022461e+01
  1,663229584694e+00;  8,118157196045e+01
  1,663981914520e+00;  8,114981079102e+01
  1,664246559143e+00;  8,097485351563e+01
  1,659969449043e+00;  7,902249908447e+01
  1,648684620857e+00;  7,580716705322e+01
  1,636668324471e+00;  7,223437500000e+01
  1,624387383461e+00;  6,881265258789e+01
  1,614356279373e+00;  6,612395477295e+01
  1,601803660393e+00;  6,284569168091e+01
  1,589369416237e+00;  5,970740509033e+01
  1,577025651932e+00;  5,668130874634e+01
  1,566730022430e+00;  5,432304000854e+01
  1,554678916931e+00;  5,145452117920e+01
  1,544557332993e+00;  4,917345428467e+01
  1,534338235855e+00;  4,691466140747e+01
  1,522147774696e+00;  4,418733215332e+01
  1,511789441109e+00;  4,205101394653e+01
  1,501786231995e+00;  3,998723602295e+01
  1,489512205124e+00;  3,746429061890e+01
  1,479446411133e+00;  3,548063278198e+01
  1,467207193375e+00;  3,307636260986e+01
  1,454696297646e+00;  3,070702552795e+01
  1,444686174393e+00;  2,886700820923e+01
  1,442108869553e+00;  2,844654083252e+01
  1,437406778336e+00;  2,767576599121e+01
  1,432300686836e+00;  2,675938987732e+01
  1,424721717834e+00;  2,551923942566e+01
  1,422680735588e+00;  2,536994934082e+01
  1,426644325256e+00;  2,687819099426e+01
  1,437511324883e+00;  2,935448265076e+01
  1,449283719063e+00;  3,220570373535e+01
  1,461488127708e+00;  3,504821777344e+01
  1,473629832268e+00;  3,785197448730e+01
  1,486043214798e+00;  4,066942214966e+01
  1,496178627014e+00;  4,292176055908e+01
  1,508320331573e+00;  4,572169494629e+01
  1,518734455109e+00;  4,799101638794e+01
  1,528744578362e+00;  5,024440002441e+01
  1,540886282921e+00;  5,305831909180e+01
  1,551265597343e+00;  5,534754180908e+01
  1,563504815102e+00;  5,819732284546e+01
  1,576043486595e+00;  6,107648849487e+01
  1,586088418961e+00;  6,338857650757e+01
  1,598508715630e+00;  6,625508117676e+01
  1,608588457108e+00;  6,859020233154e+01
  1,621078491211e+00;  7,154721832275e+01
  1,633512735367e+00;  7,451105499268e+01
  1,643425345421e+00;  7,682798767090e+01
  1,648280620575e+00;  7,785098266602e+01
  1,653790712357e+00;  7,912549591064e+01
  1,661474108696e+00;  8,090699768066e+01
  1,663738131523e+00;  8,119646453857e+01
  1,664469480515e+00;  8,113156890869e+01
  1,664434671402e+00;  8,074795532227e+01
  1,653560757637e+00;  7,723396301270e+01
  1,641502737999e+00;  7,365149688721e+01
  1,629284381866e+00;  7,016466522217e+01
  1,616884946823e+00;  6,676848602295e+01
  1,604395031929e+00;  6,346197891235e+01
  1,594280362129e+00;  6,093184661865e+01
  1,581985473633e+00;  5,786905288696e+01
  1,571849942207e+00;  5,545571136475e+01
  1,559513211250e+00;  5,256003189087e+01
  1,547120809555e+00;  4,971333694458e+01
  1,536811113358e+00;  4,745056915283e+01
  1,524676442146e+00;  4,471977996826e+01
  1,514380693436e+00;  4,255836486816e+01
  1,504210472107e+00;  4,045550537109e+01
  1,492033958435e+00;  3,790577697754e+01
  1,481898427010e+00;  3,591728210449e+01
  1,469589591026e+00;  3,349486923218e+01
  1,457224965096e+00;  3,111915969849e+01
  1,444686174393e+00;  2,882653045654e+01
  1,442108869553e+00;  2,840580177307e+01
  1,437434673309e+00;  2,763645744324e+01
  1,432405233383e+00;  2,672467231750e+01
  1,424930691719e+00;  2,552548789978e+01
  1,422924518585e+00;  2,542320060730e+01
  1,430601000786e+00;  2,767080688477e+01
  1,441927671432e+00;  3,037817573547e+01
  1,453951001167e+00;  3,322973632813e+01
  1,466176271439e+00;  3,605119323730e+01
  1,478206515312e+00;  3,886290359497e+01
  1,488327980042e+00;  4,111941146851e+01
  1,498442649841e+00;  4,336825561523e+01
  1,510633111000e+00;  4,617235946655e+01
  1,521082043648e+00;  4,844986343384e+01
  1,533293366432e+00;  5,126340484619e+01
  1,545832037926e+00;  5,410061645508e+01
  1,555981516838e+00;  5,639913177490e+01
  1,568123221397e+00;  5,923208999634e+01
  1,578397989273e+00;  6,152466964722e+01
  1,590797424316e+00;  6,440000152588e+01
  1,603189826012e+00;  6,727678680420e+01
  1,613367199898e+00;  6,963605499268e+01
  1,625850200653e+00;  7,258923339844e+01
  1,638145089149e+00;  7,556654357910e+01
  1,645689249039e+00;  7,726616668701e+01
  1,650231122971e+00;  7,824879455566e+01
  1,655114173889e+00;  7,942475891113e+01
  1,661975741386e+00;  8,097320556641e+01
  1,664051532745e+00;  8,121009826660e+01
  1,664769053459e+00;  8,117307281494e+01
  1,664922356606e+00;  8,094905853271e+01
  1,653797626495e+00;  7,719033050537e+01
  1,641746520996e+00;  7,360556030273e+01
  1,629563093185e+00;  7,010819244385e+01
  1,617128729820e+00;  6,672846984863e+01
  1,604659676552e+00;  6,342575454712e+01
  1,594559073448e+00;  6,090565109253e+01
  1,582229256630e+00;  5,787108230591e+01
  1,572107672691e+00;  5,546733856201e+01
  1,562076687813e+00;  5,312176513672e+01
  1,549907207489e+00;  5,028366851807e+01
  1,539632439613e+00;  4,802523803711e+01
  1,527407050133e+00;  4,526335906982e+01
  1,517215847969e+00;  4,309889984131e+01
  1,506913185120e+00;  4,097485351563e+01
  1,494820356369e+00;  3,840872192383e+01
  1,484636068344e+00;  3,641241073608e+01
  1,472250580788e+00;  3,397768783569e+01
  1,460032224655e+00;  3,160052680969e+01
  1,447563171387e+00;  2,925906753540e+01
  1,442408323288e+00;  2,840824317932e+01
  1,437713265419e+00;  2,765206527710e+01
  1,432662963867e+00;  2,674044418335e+01
  1,425188422203e+00;  2,552034378052e+01
  1,423133492470e+00;  2,534805107117e+01
  1,424122691154e+00;  2,617874908447e+01
  1,435261249542e+00;  2,871913337708e+01
  1,446880459785e+00;  3,154146575928e+01
  1,459022164345e+00;  3,438545989990e+01
  1,471247434616e+00;  3,719071578979e+01
  1,483507514000e+00;  4,000057983398e+01
  1,493656992912e+00;  4,225273513794e+01
  1,505875349045e+00;  4,507797622681e+01
  1,516150116920e+00;  4,736995697021e+01
  1,526362180710e+00;  4,962643051147e+01
  1,538343667984e+00;  5,241325378418e+01
  1,548702120781e+00;  5,468860626221e+01
  1,561066627502e+00;  5,753787231445e+01
  1,573431253433e+00;  6,039441680908e+01
  1,583657264709e+00;  6,272209548950e+01
  1,596070647240e+00;  6,558655548096e+01
  1,608588457108e+00;  6,848265075684e+01
  1,618591666222e+00;  7,085030364990e+01
  1,631039857864e+00;  7,379756927490e+01
  1,643439292908e+00;  7,672142028809e+01
  1,645912170410e+00;  7,725733184814e+01
  1,650481820107e+00;  7,824153900146e+01
  1,655358076096e+00;  7,942482757568e+01
  1,662219524384e+00;  8,098261260986e+01
  1,664295315742e+00;  8,124798583984e+01
  1,665012836456e+00;  8,117333221436e+01
  1,663807749748e+00;  8,013956451416e+01
  1,652620434761e+00;  7,686750030518e+01
  1,640534400940e+00;  7,324373626709e+01
  1,628343939781e+00;  6,976155090332e+01
  1,615895867348e+00;  6,639237976074e+01
  1,603363990784e+00;  6,310070037842e+01
  1,593305230141e+00;  6,058530044556e+01
  1,580989360809e+00;  5,754081726074e+01
  1,570805072784e+00;  5,513511657715e+01
  1,558579802513e+00;  5,222965240479e+01
  1,546124696732e+00;  4,939917755127e+01
  1,535801053047e+00;  4,714959335327e+01
  1,523680329323e+00;  4,441087722778e+01
  1,513356804848e+00;  4,223889541626e+01
  1,503235220909e+00;  4,014514160156e+01
  1,491023898125e+00;  3,762462997437e+01
  1,480923175812e+00;  3,563146591187e+01
  1,468607306480e+00;  3,320763015747e+01
  1,456214904785e+00;  3,086067771912e+01
  1,443662285805e+00;  2,858723068237e+01
  1,438765168190e+00;  2,780080986023e+01
