         Deformación;     Fuerza estándar
  5,008949637413e-01;  1,114265441895e+01
  4,907594621181e-01;  1,057047080994e+01
  4,802756905556e-01;  9,976706504822e+00
  4,736301600933e-01;  1,021469211578e+01
  4,877083897591e-01;  1,255870723724e+01
  4,993485212326e-01;  1,413876724243e+01
  5,130505561829e-01;  1,602277565002e+01
  5,293091535568e-01;  1,814573097229e+01
  5,470096468925e-01;  2,046652412415e+01
  5,670019984245e-01;  2,293196487427e+01
  5,775345563889e-01;  2,419034576416e+01
  5,886034965515e-01;  2,544802665710e+01
  5,994216203690e-01;  2,670626258850e+01
  6,098566651344e-01;  2,795015525818e+01
  6,199085116386e-01;  2,917198562622e+01
  6,391415596008e-01;  3,154240798950e+01
  6,573854684830e-01;  3,378142929077e+01
  6,746889352798e-01;  3,589107513428e+01
  6,915465593338e-01;  3,789955520630e+01
  7,070319056511e-01;  3,979656219482e+01
  7,220783829689e-01;  4,160162353516e+01
  7,358083128929e-01;  4,330812835693e+01
  7,496009469032e-01;  4,493252563477e+01
  7,624601125717e-01;  4,647802352905e+01
  7,747898697853e-01;  4,795208740234e+01
  7,865623831749e-01;  4,934324264526e+01
  7,976382970810e-01;  5,066056442261e+01
  8,081429600716e-01;  5,189089584351e+01
  8,227924108505e-01;  5,360546875000e+01
  8,360486030579e-01;  5,520749282837e+01
  8,489147424698e-01;  5,667578125000e+01
  8,603320121765e-01;  5,805596542358e+01
  8,714914917946e-01;  5,930276107788e+01
  8,817871809006e-01;  6,045621490479e+01
  8,939219117165e-01;  6,185294342041e+01
  9,055271744728e-01;  6,309994888306e+01
  9,177873134613e-01;  6,442646789551e+01
  9,290025234222e-01;  6,560169219971e+01
  9,392285346985e-01;  6,665441131592e+01
  9,498655796051e-01;  6,769698333740e+01
  9,607882499695e-01;  6,875026702881e+01
  9,713764786720e-01;  6,970292663574e+01
  9,814841151237e-01;  7,052700042725e+01
  9,919957518578e-01;  7,147064208984e+01
  1,002221822739e+00;  7,237343597412e+01
  1,007028341293e+00;  7,280746459961e+01
  1,008909106255e+00;  7,295570373535e+01
  1,011577129364e+00;  7,315900421143e+01
  1,019901394844e+00;  7,383823394775e+01
  1,027981996536e+00;  7,446439361572e+01
  1,034968852997e+00;  7,482691192627e+01
  1,023349642754e+00;  7,054255676270e+01
  1,012210965157e+00;  6,804592132568e+01
  9,994841814041e-01;  6,515275573730e+01
  9,852387905121e-01;  6,207659149170e+01
  9,698857665062e-01;  5,895221328735e+01
  9,535018205643e-01;  5,583370590210e+01
  9,360729455948e-01;  5,283087158203e+01
  9,187068343163e-01;  5,000627899170e+01
  9,030960798264e-01;  4,740408706665e+01
  8,882237076759e-01;  4,505187606812e+01
  8,744937777519e-01;  4,293810653687e+01
  8,613629341125e-01;  4,103437805176e+01
  8,489774465561e-01;  3,929639816284e+01
  8,374696969986e-01;  3,771961593628e+01
  8,265470266342e-01;  3,628582382202e+01
  8,163767457008e-01;  3,497445297241e+01
  8,020059466362e-01;  3,316454696655e+01
  7,883177995682e-01;  3,154615211487e+01
  7,755491733551e-01;  3,007310295105e+01
  7,635120153427e-01;  2,875211906433e+01
  7,522062063217e-01;  2,755083274841e+01
  7,418408393860e-01;  2,644622039795e+01
  7,286751866341e-01;  2,513224601746e+01
  7,173206210136e-01;  2,399868965149e+01
  7,063144445419e-01;  2,295812225342e+01
  6,959142088890e-01;  2,202295875549e+01
  6,843994855881e-01;  2,096418762207e+01
  6,732887625694e-01;  1,999869918823e+01
  6,615859270096e-01;  1,902932167053e+01
  6,508583426476e-01;  1,815705490112e+01
  6,396570801735e-01;  1,729563713074e+01
  6,284070014954e-01;  1,648400306702e+01
  6,181322336197e-01;  1,577121925354e+01
  6,075091362000e-01;  1,498978900909e+01
  5,963635444641e-01;  1,417167949677e+01
  5,852528214455e-01;  1,338593196869e+01
  5,741072893143e-01;  1,260173130035e+01
  5,681514143944e-01;  1,218879413605e+01
  5,658874511719e-01;  1,203950881958e+01
  5,625576972961e-01;  1,182222557068e+01
  5,518161654472e-01;  1,112108516693e+01
  5,416249632835e-01;  1,050525856018e+01
  5,329523682594e-01;  1,024027347565e+01
  5,454214215279e-01;  1,284433174133e+01
  5,568874478340e-01;  1,446937370300e+01
  5,707775354385e-01;  1,646296310425e+01
  5,873495936394e-01;  1,875899887085e+01
  6,061995029449e-01;  2,131145668030e+01
  6,164603829384e-01;  2,267072868347e+01
  6,272367238998e-01;  2,407005691528e+01
  6,384449601173e-01;  2,549517631531e+01
  6,501129865646e-01;  2,693540382385e+01
  6,620944738388e-01;  2,837129402161e+01
  6,734350323677e-01;  2,979999160767e+01
